voiceID,duration,meanF0Hz,stdevF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median
assets\palabrota2.wav,3.285333333333333,119.65938180036258,31.159190308118035,4.433305080634571,0.0393496310414111,0.0003285771183954,0.0196603366927569,0.0185325309757269,0.0589810100782708,0.1367005114986445,1.369167180517103,0.0709291068374467,0.0813805160756949,0.1053251476565677,0.2127873205123402,726.9465562383126,1741.7795002323458,2590.7255849054054,3457.9969915921783,629.3783663721671,1650.463673680136,2562.2830807779974,3132.287604182424
assets\triste1.wav,7.573333333333333,133.67500244893384,51.08072251606752,12.167438098024698,0.0291827346943354,0.00021950375111,0.015245192570008,0.0167243704568706,0.045735577710024,0.1471148861854331,1.3523675608233063,0.0775875188424059,0.0901091241316592,0.1318601417760434,0.2327625565272177,534.9558287111355,1743.3793666352628,2882.678071883511,4082.2503200735455,438.8343891004102,1655.8638796024532,2986.0997263631493,4235.464694010387
